icao24,callsign,origin_country,longitude,latitude,baro_altitude,true_track,velocity_kmh,origin_country
a466c7,DAL1808 ,United States,-85.0028,26.9599,10363.2,184.43,934.344,United States
4ca911,RYR78UL ,Ireland,15.7376,48.4636,10957.56,235.88,686.772,Ireland
a0103b,DAL492  ,United States,-116.3,32.751,4168.14,264.82,574.5960000000001,United States
a39657,TXG600  ,United States,-79.1502,24.409,8694.42,324.39,722.0880000000001,United States
a466c3,N383DJ  ,United States,-13.968,52.9683,12192.0,273.28,743.868,United States
a32cd4,N3030E  ,United States,-79.4456,36.048,419.1,317.29,131.076,United States
4a4ca1,SEK1496 ,Romania,26.84,43.6112,10980.42,309.69,806.22,Romania
a38f4b,N32860  ,United States,-85.2195,34.9816,853.44,189.34,148.284,United States
a3df4a,FFT1993 ,United States,-110.403,38.1557,10972.8,246.02,587.808,United States
add376,JBU2824 ,United States,-99.5182,40.7478,10058.4,75.06,1048.5,United States
c82741,ANZ2    ,New Zealand,-120.0888,32.7495,11269.98,65.52,1072.44,New Zealand
a7ea86,SKW5423 ,United States,-122.7122,38.0342,4076.7,167.1,522.504,United States
a333a0,N305TT  ,United States,-81.634,28.7027,876.3,352.95,347.112,United States
ac0e18,N876RA  ,United States,-80.0351,25.0429,5554.98,150.68,707.292,United States
4ac9f3,SAS1048 ,Sweden,20.0949,67.1905,4876.8,8.03,596.6279999999999,Sweden
a53975,AAL271  ,United States,-121.673,33.5988,8534.4,261.57,707.6880000000001,United States
a26f6f,SKW4165 ,United States,-101.7674,27.0236,10058.4,77.56,936.9,United States
4ac9f5,SAS2801 ,Sweden,-9.2238,38.6169,1066.8,22.33,224.244,Sweden
a2c635,SWA561  ,United States,-94.5786,39.2986,2156.46,12.24,515.4480000000001,United States
4ac9f8,SAS687  ,Sweden,8.5234,47.3096,10645.14,180.99,752.0400000000001,Sweden
ac508b,DAL1359 ,United States,-84.6167,32.9177,5661.66,202.27,762.48,United States
440b1e,EJU9042 ,Austria,-8.7996,39.0787,5958.84,46.28,643.14,Austria
abb8a0,SWA2609 ,United States,-102.3426,38.5311,11277.6,82.43,1040.616,United States
c82757,ANZ141  ,New Zealand,171.3758,-35.6994,9753.6,300.09,768.384,New Zealand
a63f3a,N501SC  ,United States,-122.0108,37.5272,464.82,69.52,164.088,United States
ae6805,,United States,-86.8195,34.6281,472.44,350.39,354.996,United States
a3e658,AAL2062 ,United States,-89.4735,35.1034,7924.8,258.12,800.532,United States
a3d326,UAL606  ,United States,-82.2905,42.0067,10066.02,104.32,1003.464,United States
a02350,N108KC  ,United States,-83.7247,43.3807,7322.82,278.88,755.424,United States
02006f,RAM941J ,Morocco,1.9827,39.1037,11277.6,237.38,745.452,Morocco
02006e,RAM811D ,Morocco,1.2024,48.3331,11887.2,226.97,800.6039999999999,Morocco
4bb199,THY42K  ,Turkey,16.4727,46.8653,12489.18,118.0,927.072,Turkey
a1a63d,SKW5276 ,United States,-97.516,37.0417,9753.6,289.86,708.876,United States
4ac9c4,BLX9BK  ,Sweden,-0.8189,45.0179,10972.8,21.85,875.916,Sweden
a1fff2,ENY3516 ,United States,-118.9747,35.2058,8610.6,106.23,867.9960000000001,United States
4ac9c5,BLX41A  ,Sweden,-2.4353,45.7998,10972.8,36.59,841.932,Sweden
4ac9c6,BLX732  ,Sweden,0.0234,35.0722,11277.6,49.84,962.0280000000001,Sweden
a609f5,N4889S  ,United States,-87.0054,36.0248,708.66,21.73,265.14000000000004,United States
4bb190,THY89J  ,Turkey,-92.9781,37.6958,11574.78,212.68,816.336,Turkey
ac2836,SWA429  ,United States,-83.5246,40.8452,9464.04,183.61,853.5960000000001,United States
a6594f,SKW6497 ,United States,-115.4479,33.4215,10408.92,99.14,932.2920000000001,United States
47c0fd,NOZ431  ,Norway,8.4704,62.4402,6583.68,137.76,625.392,Norway
a62c1a,SWA2615 ,United States,-93.9505,34.0812,9951.72,248.61,716.0400000000001,United States
020072,RAM935  ,Morocco,11.5159,40.6187,11277.6,266.84,740.052,Morocco
77181f,EXV932  ,Sri Lanka,86.0842,19.9593,11582.4,226.44,782.0640000000001,Sri Lanka
a213af,N233AK  ,United States,-88.5513,36.1452,2987.04,274.24,250.704,United States
a9315c,N6914L  ,United States,-78.9091,37.2067,2392.68,262.48,268.992,United States
ac75a8,N9013D  ,United States,-75.9514,39.2243,701.04,11.69,219.384,United States
ac75a5,AAL3148 ,United States,-80.3765,25.917,1089.66,297.88,431.64000000000004,United States
495065,AIZ596  ,Portugal,73.0756,18.8291,11582.4,246.89,783.288,Portugal
a716a2,STV4    ,United States,-103.8352,37.3991,12496.8,145.25,831.744,United States
a1433a,SWA1718 ,United States,-118.9966,34.8534,8359.14,326.96,815.22,United States
896516,FDB1807 ,United Arab Emirates,51.1929,26.4843,10363.2,289.5,754.452,United Arab Emirates
abb8c4,SWA3744 ,United States,-96.5603,32.6854,1828.8,327.24,506.52,United States
a5bca5,N469SL  ,United States,-104.3084,34.8977,7315.2,324.31,485.712,United States
ab8b0b,AAL21   ,United States,-89.5384,43.9199,11582.4,204.04,827.388,United States
c07607,CGSSC   ,Canada,-123.4279,49.1531,99.06,93.37,283.86,Canada
a3e670,OSU35   ,United States,-83.3762,40.1788,1379.22,294.88,140.86800000000002,United States
a599a8,AAL2961 ,United States,-75.1223,39.8952,457.2,254.9,241.704,United States
a8bad7,N6614C  ,United States,-77.4074,35.4579,3893.82,33.69,373.932,United States
a599a5,N460AK  ,United States,-94.6865,40.3469,13106.4,268.47,692.892,United States
a466fc,FFT41   ,United States,-88.9809,30.317,10355.58,220.88,820.5840000000001,United States
abf515,N87ME   ,United States,-77.0111,38.9338,160.02,188.13,26.208000000000002,United States
a3702e,N320VC  ,United States,-80.606,41.7919,708.66,253.3,154.692,United States
e0f107,LVODG   ,Argentina,-58.9209,-34.2833,1988.82,173.04,397.404,Argentina
7cad44,VOZ710  ,Australia,139.5891,-37.6152,11277.6,95.17,944.6760000000002,Australia
a871d4,QXE2235 ,United States,-120.3145,40.5626,10972.8,355.8,833.796,United States
4a0688,,Romania,27.8918,46.1026,4876.8,223.22,462.492,Romania
a9a776,N721CA  ,United States,-84.2244,29.9493,3147.06,280.34,278.604,United States
88808b,HVN7152 ,Viet Nam,105.6256,20.9927,1402.08,348.62,572.4,Viet Nam
a8d4f6,UAL3049 ,United States,-84.9338,38.936,9525.0,339.84,757.5840000000001,United States
a7b4ea,JIA5582 ,United States,-95.4873,30.5885,6675.12,349.5,742.1039999999999,United States
a1f3fa,N225EB  ,United States,-103.65,40.2745,3230.88,288.43,234.25199999999998,United States
ad2e37,N9487K  ,United States,-111.7549,33.3565,1158.24,195.4,188.244,United States
a1a697,SWA2559 ,United States,-92.637,36.0647,12496.8,76.84,935.748,United States
a82472,N6235J  ,United States,-106.9872,32.4167,2164.08,143.6,227.80800000000002,United States
ac0e55,N876TM  ,United States,-80.4417,25.5785,647.7,271.99,320.58,United States
ad350a,DAL3035 ,United States,-84.1562,33.4458,3596.64,312.43,584.64,United States
4ca95e,RYR76QY ,Ireland,6.5271,43.7104,11277.6,241.59,747.468,Ireland
a7b4f2,DAL931  ,United States,-86.4297,34.6283,8534.4,330.02,833.868,United States
ac5bb0,DAL1637 ,United States,-97.42,37.5398,1760.22,108.89,514.8000000000001,United States
a3834f,N3250V  ,United States,-96.7581,33.0786,876.3,316.83,368.17199999999997,United States
a70491,EJA551  ,United States,-97.4536,33.4508,3299.46,99.69,604.98,United States
a9dac8,N734K   ,United States,-95.3683,37.2942,8869.68,282.82,784.44,United States
a52602,TAI424  ,United States,-88.7447,13.8196,4572.0,0.3,713.0160000000001,United States
a2b348,SKW123J ,United States,-123.1032,49.194,243.84,280.3,227.77200000000002,United States
47c0d9,NOZ8GB  ,Norway,10.5205,59.6239,6705.6,188.57,683.6039999999999,Norway
a3a9d1,EJA335  ,United States,-87.944,42.1936,701.04,158.32,320.868,United States
ae4e04,C6052   ,United States,-76.2736,36.6921,167.64,172.87,209.052,United States
a51f0f,SWA2466 ,United States,-78.0094,37.3686,5836.92,251.43,720.936,United States
a6ca68,N53695  ,United States,-80.6718,26.5829,1173.48,123.55,204.444,United States
a13072,N176LA  ,United States,-97.3048,37.8885,3139.44,348.19,334.872,United States
495038,TAP403Z ,Portugal,2.8647,42.0933,10668.0,242.0,729.9,Portugal
4ca960,NOS26VJ ,Ireland,-5.7127,35.7947,10972.8,45.08,899.676,Ireland
ab9e5a,EJM848  ,United States,-117.3004,33.1248,342.9,257.28,353.15999999999997,United States
4ac9ee,SAS2814 ,Sweden,0.0479,38.6686,5158.74,12.63,787.644,Sweden
4ac9ef,SAS1408 ,Sweden,17.8809,59.5475,609.6,10.57,393.732,Sweden
3a46ad,VT360   ,France,-149.703,-17.6011,541.02,89.09,348.228,France
45d069,VKG1352 ,Denmark,-9.0,46.5936,9753.6,180.0,961.2,Denmark
48436b,KLM896  ,Kingdom of the Netherlands,15.1936,49.5712,11582.4,298.8,2102.832,Kingdom of the Netherlands
a320a6,EDV5315 ,United States,-73.7123,40.9899,5105.4,290.26,588.312,United States
aa7288,AAL1475 ,United States,-80.4086,25.7821,495.3,84.97,295.596,United States
a25c6e,ENY4255 ,United States,-78.2403,37.4241,10363.2,304.99,610.3800000000001,United States
34538e,AEA58TY ,Spain,-5.5284,39.9972,10058.4,236.15,751.464,Spain
a4064d,XSR359  ,United States,-104.6972,39.9112,13609.32,106.36,775.908,United States
a98ac8,UNIDENT ,United States,51.1666,25.1245,4267.2,326.5,151.02,United States
a94450,N6967C  ,United States,-83.7675,32.5239,137.16,180.0,140.76000000000002,United States
acc5aa,DAL1509 ,United States,-92.9828,30.0133,8252.46,69.78,937.5120000000001,United States
3a46b4,VT807   ,France,-147.7706,-15.9486,5189.22,51.89,480.168,France
a52615,N4304U  ,United States,-84.552,33.1379,601.98,235.71,147.924,United States
a3a9e2,N335RJ  ,United States,-89.2806,31.5238,8839.2,25.58,720.684,United States
3a46b2,VT520   ,France,-148.8818,-16.6734,2743.2,34.61,479.304,France
34538d,VLG59CA ,Spain,6.2027,43.9303,10370.82,25.69,918.612,Spain
8007ca,IGO540H ,India,74.2682,18.3115,3017.52,327.26,523.98,India
45d065,VKG1309 ,Denmark,16.0712,58.0882,10668.0,50.24,903.456,Denmark
48436c,KLM895  ,Kingdom of the Netherlands,28.946,43.5297,10058.4,122.65,906.228,Kingdom of the Netherlands
ac1547,AAL2863 ,United States,-81.2819,30.8306,8862.06,180.0,846.36,United States
45d068,VKG1087 ,Denmark,0.5674,48.4603,10972.8,38.58,843.408,Denmark
48436f,KLM841  ,Kingdom of the Netherlands,12.9329,51.0385,10058.4,106.14,965.916,Kingdom of the Netherlands
aace5c,AAL113  ,United States,-73.8964,39.2995,10972.8,230.76,822.636,United States
4ac9fa,SAS277  ,Sweden,7.1418,60.1757,7124.7,265.49,659.484,Sweden
020031,RMAF203 ,Morocco,-1.4998,37.9289,7033.26,245.05,469.8,Morocco
a6e48a,PLZ4765 ,United States,-81.1069,29.2909,2613.66,340.58,373.104,United States
a9f4c6,RPA3689 ,United States,-97.1372,35.6185,4259.58,69.21,683.46,United States
ac287c,SWA1967 ,United States,-95.6077,40.8187,11887.2,82.94,1039.4640000000002,United States
a1f3be,N225BS  ,United States,-99.3328,33.2455,9738.36,285.18,608.292,United States
0b421b,TGU160  ,Guatemala,-90.3615,15.3365,4511.04,16.88,222.22799999999998,Guatemala
ad485f,MTU55   ,United States,-90.2715,35.2225,883.92,112.09,201.888,United States
45d06e,VKG1557 ,Denmark,5.175,55.8268,11292.84,33.07,804.42,Denmark
ab8b56,DAL661  ,United States,-83.6919,37.9441,6096.0,323.44,615.6,United States
a4c9d5,JBU2801 ,United States,-116.6876,34.0638,7901.94,264.08,610.704,United States
a200ba,SWA2399 ,United States,-97.6615,26.8613,6690.36,10.44,787.176,United States
a479fc,N388L   ,United States,-81.1404,40.1095,2148.84,60.89,354.024,United States
acc5a5,AAL2064 ,United States,-96.6024,35.2512,7620.0,14.62,844.056,United States
a8d4cc,UAL2057 ,United States,-102.6744,40.4241,9144.0,256.09,631.548,United States
a479fd,N388LA  ,United States,-81.5775,28.6645,274.32,327.59,138.204,United States
0b4237,TGBOW   ,Guatemala,-90.6244,14.3925,2301.24,15.54,324.864,Guatemala
a95795,N7005   ,United States,-85.0925,32.9381,998.22,127.0,160.02,United States
4a068b,ROT708F ,Romania,26.547,45.2521,4732.02,197.63,501.37200000000007,Romania
4a068a,ROT608L ,Romania,24.9288,44.7367,3406.14,119.08,434.41200000000003,Romania
4a068d,ROT628V ,Romania,24.9762,44.8781,4145.28,133.25,429.732,Romania
a14380,SWA1669 ,United States,-76.572,38.8966,1767.84,298.59,398.62800000000004,United States
4a068c,ROT647M ,Romania,24.034,46.5268,4747.26,313.37,506.98800000000006,Romania
a63f16,EJA501  ,United States,-93.0916,29.6478,12192.0,279.49,674.1,United States
a2767b,N258P   ,United States,-85.9638,31.5752,2080.26,172.87,313.56,United States
7c4a11,FD623   ,Australia,119.6633,-31.9783,6096.0,266.85,437.72400000000005,Australia
ac13d6,SWA2872 ,United States,-90.7546,29.1086,10972.8,275.74,722.196,United States
a68cfd,DAL9965 ,United States,-99.405,32.308,12496.8,86.71,1031.4,United States
e495d0,AZU4669 ,Brazil,-43.6025,-16.8683,10363.2,208.2,870.012,Brazil
a823be,N6230D  ,United States,-82.1048,35.1727,1920.24,326.5,157.68,United States
a81ce5,N6214N  ,United States,-97.5734,30.4036,190.5,131.63,133.812,United States
abb995,SWA2395 ,United States,-80.0903,35.8147,11582.4,201.82,861.84,United States
a8bc34,FFT2616 ,United States,-74.0557,40.5969,1173.48,19.81,513.7560000000001,United States
ac6f6d,N900CQ  ,United States,-90.4143,38.3182,1905.0,343.62,505.72799999999995,United States
a50055,N421LE  ,United States,-82.1023,29.6028,1333.5,237.3,325.692,United States
3e0fe4,CHX82   ,Germany,13.5677,52.5197,121.92,0.0,7.416,Germany
abf3b8,SWA2196 ,United States,-74.6675,40.4661,2979.42,111.51,676.836,United States
3e0fe0,CHX11   ,Germany,9.9574,48.894,1226.82,302.86,211.644,Germany
89648d,FDB5YA  ,United Arab Emirates,55.9264,25.6293,3840.48,243.62,512.676,United Arab Emirates
4ca892,RYR853Z ,Ireland,-4.0011,44.4032,11887.2,172.8,871.776,Ireland
4d02bd,JFA37M  ,Luxembourg,7.732,49.5392,5913.12,286.72,450.576,Luxembourg
89648e,FDB2KF  ,United Arab Emirates,54.5802,25.2314,6088.38,275.43,744.12,United Arab Emirates
ac6f8a,DAL644  ,United States,-81.221,32.5208,10058.4,348.09,762.768,United States
77058f,ALK503  ,Sri Lanka,4.2689,51.1298,12192.0,291.15,816.1560000000001,Sri Lanka
a6f6dd,JIA5543 ,United States,-77.4064,39.1559,815.34,266.14,302.58,United States
4005b9,BAW263  ,United Kingdom,33.1452,31.3858,11887.2,169.38,934.5960000000001,United Kingdom
4ca87d,ITY110  ,Ireland,11.6055,43.4371,10111.74,354.53,874.404,Ireland
aa367c,,United States,-78.9527,36.2873,365.76,55.76,161.28,United States
e495ce,PRHVD   ,Brazil,-46.7347,-24.0792,3429.0,269.55,714.888,Brazil
344158,VLG9RC  ,Spain,-4.2237,37.9062,10668.0,253.77,761.904,Spain
ac00b1,SWA490  ,United States,-92.1718,29.8695,10363.2,269.58,759.3480000000001,United States
ad9653,N975BB  ,United States,-89.0154,41.4593,2164.08,158.14,313.308,United States
a5c3da,N47029  ,United States,-111.7514,33.7682,1325.88,12.53,102.456,United States
a8cf2d,N667KT  ,United States,-86.0349,35.6413,2743.2,327.49,447.984,United States
c00d7d,LSJ613  ,Canada,-76.883,47.8565,5791.2,100.73,576.792,Canada
acac54,N9155Q  ,United States,-82.2611,39.7684,1341.12,238.05,220.464,United States
aa70a8,N772CA  ,United States,-117.1277,32.8261,350.52,113.2,169.236,United States
ac13f9,SWA1332 ,United States,-72.6499,41.7452,1539.24,29.33,533.16,United States
4ca84e,RYR3KW  ,Ireland,-6.2271,53.4189,129.54,275.01,211.932,Ireland
e495b3,AZU4070 ,Brazil,-47.9284,-6.2047,11574.78,349.12,912.7800000000001,Brazil
a969f7,ROK53   ,United States,-111.8032,33.412,701.04,48.75,160.092,United States
4ca84a,RYR445D ,Ireland,23.2551,55.4297,10828.02,186.31,741.6,Ireland
ac6364,DAL1946 ,United States,-84.265,33.4075,3208.02,169.17,561.888,United States
a09829,N1374U  ,United States,-76.3091,36.6899,91.44,44.05,157.176,United States
896473,UAE500  ,United Arab Emirates,55.294,25.3212,640.08,0.79,403.776,United Arab Emirates
acc676,JSX852  ,United States,-77.901,32.6819,11277.6,8.32,703.764,United States
896471,UAE51N  ,United Arab Emirates,-123.6361,53.6169,11887.2,178.81,979.92,United Arab Emirates
0acc8c,FAC2483 ,Colombia,-89.1002,13.7036,891.54,150.72,227.196,Colombia
a8bc13,PDT5964 ,United States,-81.9781,33.6507,3901.44,5.89,577.1880000000001,United States
4ca857,RYR85TT ,Ireland,0.2289,50.9405,6804.66,317.08,685.368,Ireland
896475,UAE373  ,United Arab Emirates,73.9049,20.1337,12192.0,281.44,821.952,United Arab Emirates
4ca853,RYR7234 ,Ireland,15.7191,52.6353,6080.76,66.9,958.356,Ireland
4ca854,RYR12CT ,Ireland,12.2571,41.8564,175.26,161.92,280.54800000000006,Ireland
4ca855,RYR9688 ,Ireland,-2.678,40.9651,10972.8,75.65,896.58,Ireland
4ca856,RYR6FY  ,Ireland,-2.6941,47.9082,11574.78,20.37,798.12,Ireland
e48ec6,TAM3625 ,Brazil,-41.0676,-15.6086,10972.8,140.1,825.66,Brazil
ac767c,AAL2708 ,United States,-93.8636,30.0753,11894.82,96.83,981.108,United States
89646b,FDB7ML  ,United Arab Emirates,54.7272,25.6177,7620.0,137.89,571.6800000000001,United Arab Emirates
a87f7e,ASI96   ,United States,-111.7943,33.2535,617.22,45.0,172.872,United States
a8d635,FFT4968 ,United States,-107.0913,38.7268,9624.06,55.83,1038.636,United States
ad8338,N97VS   ,United States,-88.492,42.2079,11582.4,80.3,945.072,United States
0ac02c,NSE8741 ,Colombia,-74.2676,4.8005,3246.12,127.35,442.656,Colombia
acbf73,N920PD  ,United States,-73.9937,40.6638,259.08,189.73,65.772,United States
c01464,LSJ9000 ,Canada,-70.2041,47.5141,5836.92,223.08,664.308,Canada
a94fde,N7AB    ,United States,-82.7798,31.7361,6400.8,99.77,513.036,United States
a40694,DAL2409 ,United States,-86.8983,44.359,9753.6,284.15,651.312,United States
e495c6,GLO1028 ,Brazil,-43.225,-22.8677,480.06,90.87,244.476,Brazil
4ca85b,ITY1604 ,Ireland,9.645,45.031,5974.08,152.79,664.272,Ireland
a8d62c,N669FG  ,United States,-74.75,40.4973,556.26,262.36,153.216,United States
c05acc,JZA430  ,Canada,-80.4436,45.0983,6294.12,168.84,717.336,Canada
a3f8a1,DAL737  ,United States,-81.4775,34.9455,9456.42,54.02,885.744,United States
896485,ABY858  ,United Arab Emirates,40.5756,40.1502,10972.8,291.44,760.068,United Arab Emirates
aa83c7,N777HR  ,United States,-87.4084,41.2029,929.64,107.82,272.34000000000003,United States
ac00d6,SWA1150 ,United States,-92.6198,36.2389,9753.6,271.65,707.76,United States
a74c21,N57AS   ,United States,-91.6671,41.3524,8229.6,40.35,677.952,United States
aa1c48,FDY127  ,United States,-78.082,39.7938,1859.28,338.55,278.568,United States
a01bbc,RPA4743 ,United States,-87.0282,36.0266,10668.0,68.35,908.6039999999999,United States
aa1c45,RPA3525 ,United States,-80.2226,32.9594,1470.66,142.2,501.5880000000001,United States
a06b2f,N126NG  ,United States,-118.3966,33.527,1310.64,263.16,139.89600000000002,United States
40688c,BAW3G   ,United Kingdom,-75.6934,37.5311,11582.4,205.1,938.7,United Kingdom
a418b2,DAL2437 ,United States,-96.0772,45.6022,9753.6,287.58,631.404,United States
c06dac,PVL2566 ,Canada,-74.2703,40.7058,1752.6,3.64,495.468,Canada
40688f,BAW6NC  ,United Kingdom,-5.1374,52.0224,11727.18,281.24,836.46,United Kingdom
a20e38,SWA897  ,United States,-94.6898,30.1356,5692.14,252.82,614.484,United States
896453,UAE4M   ,United Arab Emirates,-92.8366,34.4226,8839.2,55.48,993.4920000000001,United Arab Emirates
a573d1,WUP450  ,United States,-82.1763,29.7331,11887.2,152.76,918.576,United States
ac769b,AAL1609 ,United States,-104.2192,35.1492,8839.2,119.43,912.204,United States
89643d,ETD612  ,United Arab Emirates,52.2354,23.1609,10668.0,59.49,915.696,United Arab Emirates
a1a5b6,N205MN  ,United States,-111.9036,32.7394,1638.3,129.55,261.79200000000003,United States
40688a,BAW55CL ,United Kingdom,11.1703,42.1029,7010.4,302.87,716.616,United Kingdom
a34840,EJA310  ,United States,-96.9142,32.9717,982.98,273.93,432.54,United States
a09890,N1377S  ,United States,-83.9706,42.1113,899.16,88.03,214.95600000000002,United States
acbf99,EJA920  ,United States,-77.9768,32.441,12192.0,195.35,860.4,United States
020095,RAM944B ,Morocco,4.2123,41.7117,11582.4,48.73,926.4960000000001,Morocco
a022c4,DAL1103 ,United States,-79.3171,43.3325,10363.2,291.71,625.8960000000001,United States
a56cf0,N449KC  ,United States,-81.6381,30.0038,7620.0,7.87,459.93600000000004,United States
89644d,UAE34E  ,United Arab Emirates,2.7983,51.3389,9753.6,292.66,826.8480000000001,United Arab Emirates
a19e61,ENY3712 ,United States,-96.65,33.2833,2651.76,266.73,454.464,United States
020092,RAM803  ,Morocco,-3.7672,46.2011,11277.6,197.22,882.1800000000001,Morocco
3c0c0c,VJH728  ,Germany,23.5788,39.9404,11277.6,131.94,883.908,Germany
a98c00,N714MD  ,United States,-80.0258,40.1639,937.26,145.01,158.256,United States
896459,UAE9H   ,United Arab Emirates,30.2543,42.3772,12496.8,115.63,959.22,United Arab Emirates
896458,UAE186  ,United Arab Emirates,32.7011,29.5992,12496.8,86.12,1011.6719999999999,United Arab Emirates
896457,UAE5W   ,United Arab Emirates,55.4052,25.2303,30.48,301.36,277.596,United Arab Emirates
406890,BAW277  ,United Kingdom,30.2826,42.1964,12496.8,261.15,457.34400000000005,United Kingdom
